aX,aY
113,80
105,78
99,75
94,75
86,75
87,70
82,76
77,80
71,83
71,83
68,77
61,73
62,80
59,77
59,78
54,73
55,73
46,68
50,77
48,73
40,66
38,67
41,75
42,76
41,68
36,74
36,76
36,78
36,78
37,78
38,79
33,77
28,70
32,73
26,69
24,64
31,69
29,71
28,66
20,65
27,67
27,68
20,69
18,68
25,73
25,73
26,74
17,67
26,75
19,67
27,72
25,70
28,68
27,68
30,65
22,63
23,67
20,67
28,71
21,65
28,67
25,65
26,68
28,72
27,64
22,59
20,61
26,66
25,67
23,68
27,68
26,71
28,72
26,68
28,76
26,72
20,63
23,69
31,69
25,65
27,67
27,64
19,59
27,64
26,64
27,63
20,60
29,60
25,64
26,62
23,64
19,61
22,67
26,74
27,77
28,76
22,75
29,78
29,76
29,74
29,71
28,68
27,67
27,71
28,73
23,68
26,75
29,74
29,73
27,71
24,72
26,71
25,72
24,67
31,72
27,72
28,74
26,78
25,71
21,70
20,72
21,72
25,79
24,80
28,80
28,77
27,74
25,74
26,73
25,71
26,70
27,73
22,74
25,70
25,73
25,73
25,74
24,74
24,72
26,70
27,67
30,71
33,74
30,77
29,72
28,77
28,79
27,80
27,75
29,81
26,75
29,81
29,85
30,81
29,81
30,77
29,84
24,79
32,84
28,77
29,75
29,79
30,81
30,79
31,77
23,67
28,71
21,66
24,69
26,71
24,70
26,67
24,61
26,73
27,68
26,67
22,63
25,74
26,75
26,76
25,74
21,66
26,68
27,77
26,81
27,76
25,77
22,71
27,76
29,72
26,69
28,69
25,67
28,71
27,79
26,76
27,73
25,72
27,82
20,75
29,82
28,77
28,80
26,79
25,81
25,76
28,76
21,67
26,78
20,74
26,76
26,73
21,69
27,71
19,66
26,71
24,70
26,74
25,73
28,69
24,68
26,64
23,67
20,60
28,68
25,66
25,61
29,65
27,68
27,69
25,65
26,72
21,81
25,80
26,80
22,77
27,77
28,80
27,77
26,79
29,75
24,69
27,70
31,72
30,69
25,79
25,70
30,71
29,70
29,67
33,57
24,62
31,69
29,67
29,66
30,65
32,64
29,64
23,58
29,65
21,55
27,64
26,69
29,72
33,67
42,74
66,73
100,78
138,76
177,70
211,65
232,66
241,66
242,69
241,72
237,74
227,71
226,74
219,76
202,67
202,70
201,73
205,72
205,72
205,73
196,73
188,74
176,74
169,75
150,68
151,75
137,73
122,68
120,66
109,77
105,76
91,75
97,79
92,75
86,68
74,71
76,76
74,76
69,71
64,69
55,61
57,70
53,69
50,68
41,62
46,68
44,71
41,68
34,70
37,72
30,71
34,74
34,73
32,69
28,71
33,70
25,70
32,75
26,73
29,72
29,71
30,75
28,75
24,65
30,70
25,71
23,73
23,73
28,77
27,76
32,85
24,78
30,80
33,80
29,78
30,80
28,79
24,77
28,82
29,75
24,81
21,77
25,83
27,82
25,81
27,82
31,83
28,83
30,83
25,78
28,86
20,84
20,81
25,86
26,83
27,84
23,80
22,80
28,89
26,85
22,79
25,80
24,85
29,83
28,83
28,82
28,77
27,75
28,81
28,78
27,80
20,74
28,75
27,72
28,68
19,62
19,67
20,71
25,74
24,73
27,72
25,70
24,76
27,75
27,73
30,73
31,70
33,73
35,72
35,74
39,68
36,70
39,67
45,64
48,68
50,69
51,72
53,70
53,71
53,70
50,73
43,70
41,66
44,64
39,60
44,66
42,70
36,66
38,69
40,72
39,69
39,71
40,70
38,67
38,67
30,64
34,64
35,67
34,70
32,71
33,74
33,75
26,71
32,75
33,74
30,69
32,76
30,75
30,74
30,72
28,69
29,70
29,72
31,75
28,62
28,67
27,69
20,64
24,66
26,66
20,61
23,69
23,67
22,64
25,68
24,69
27,71
28,72
21,66
25,72
28,72
27,72
28,70
31,71
32,71
30,66
35,74
35,71
37,70
30,62
34,66
38,69
31,67
33,66
34,66
38,69
32,63
34,64
37,68
34,64
38,68
34,73
35,66
37,73
40,74
39,79
35,73
36,78
36,73
35,73
34,72
34,74
25,71
32,76
35,76
33,79
32,77
30,75
28,73
27,66
29,70
24,65
33,73
30,75
29,74
31,74
30,72
23,67
25,64
28,65
28,63
25,69
24,68
26,67
25,69
27,76
28,77
25,76
27,72
26,78
25,78
25,77
27,70
19,69
24,70
26,74
25,72
20,67
25,71
22,65
23,67
26,71
25,71
27,71
23,72
24,71
21,69
22,65
27,65
21,67
25,70
22,67
26,72
20,72
26,72
24,76
21,67
22,71
23,72
20,64
23,66
25,68
26,67
18,56
24,66
18,63
23,69
24,70
23,66
24,69
22,63
23,72
18,61
24,69
23,68
25,65
25,67
20,61
24,62
24,64
25,78
23,65
19,65
17,59
20,61
27,68
23,67
26,65
29,67
26,63
25,64
28,68
28,70
20,66
26,67
27,67
25,66
21,56
25,62
26,62
24,66
26,67
24,67
24,65
24,64
24,65
22,64
23,65
25,63
18,59
25,72
25,70
20,67
23,68
18,60
27,67
23,64
24,67
23,65
23,64
24,65
26,67
26,66
24,70
26,68
25,68
24,67
24,69
26,69
26,67
22,62
25,66
,
25,76
26,93
25,91
24,87
21,81
17,82
22,78
25,78
23,76
23,74
24,75
17,73
23,76
11,73
20,78
20,67
24,76
23,74
25,69
23,72
23,72
21,69
18,64
22,67
19,68
17,63
18,62
24,70
17,70
20,63
27,67
24,68
26,70
23,73
22,76
24,77
23,76
24,76
23,73
25,74
25,74
26,76
23,68
27,72
19,73
27,70
24,73
23,70
25,77
25,73
30,72
25,71
26,71
25,73
24,62
19,64
25,71
23,70
25,71
26,74
27,76
25,72
26,79
25,75
24,74
21,71
26,75
25,75
24,75
23,74
19,71
24,80
21,75
23,76
23,75
24,77
24,76
24,76
16,68
24,72
24,71
22,75
22,72
24,77
21,77
24,78
25,80
20,74
25,75
25,75
24,77
27,80
24,77
23,76
17,73
24,75
20,76
24,76
24,75
24,72
24,73
23,71
21,70
19,69
23,73
24,74
18,67
24,71
23,70
27,71
21,67
23,75
26,76
21,65
24,71
25,74
20,76
19,73
25,75
25,76
25,73
17,75
26,83
25,76
23,75
26,79
30,77
26,77
21,76
20,74
25,74
26,73
22,68
23,73
26,73
26,77
25,79
28,76
29,74
30,70
30,75
29,76
28,79
27,74
25,72
25,74
28,75
24,68
30,76
26,76
29,76
25,74
33,76
32,71
31,70
31,71
30,70
34,74
36,69
32,76
32,83
35,83
36,86
34,84
32,76
33,81
32,83
32,78
33,80
31,84
30,81
31,79
32,72
29,76
24,72
27,82
31,85
31,80
31,69
29,75
29,74
27,74
32,75
31,76
29,75
28,77
28,83
30,80
30,85
31,75
32,77
29,77
31,76
25,69
28,76
30,68
24,69
32,73
26,73
31,75
28,72
27,67
29,69
29,65
28,74
28,71
29,71
27,75
24,74
26,73
24,74
28,78
28,74
24,72
23,65
27,72
27,74
29,74
29,75
25,70
24,77
27,74
27,71
33,68
27,65
31,71
31,69
27,65
27,66
31,71
29,68
29,65
27,71
22,72
25,69
29,75
29,73
29,73
24,66
27,75
24,83
21,70
24,70
25,74
24,69
17,68
26,73
25,69
24,71
23,72
23,67
23,70
24,67
23,67
18,67
17,68
24,72
25,72
24,68
24,68
23,66
19,62
18,62
22,67
24,70
25,70
25,68
25,67
19,60
19,63
23,68
24,65
20,59
24,63
23,64
24,67
26,67
20,64
21,62
19,66
27,72
25,72
26,70
25,67
24,67
20,60
25,67
25,65
20,63
19,64
20,65
24,67
25,67
19,60
23,62
23,68
25,68
24,66
22,70
22,73
18,64
24,70
19,68
22,66
26,61
24,70
20,68
25,76
23,75
27,74
25,71
26,66
24,70
23,69
17,61
24,67
20,60
25,66
24,67
24,65
25,65
23,70
17,65
24,71
19,62
25,69
24,66
22,64
20,65
27,70
21,63
22,68
24,79
21,70
26,73
25,78
17,72
22,73
25,75
23,71
21,65
25,75
26,72
22,67
28,75
27,74
18,64
24,71
26,74
27,72
25,70
31,71
29,71
30,74
28,71
27,70
21,70
24,71
26,72
26,68
25,69
26,72
23,73
24,72
23,75
23,71
26,74
26,77
25,70
26,81
22,80
19,68
18,68
25,79
21,71
24,72
25,74
20,70
20,71
18,67
26,74
21,65
23,72
21,70
23,72
21,72
23,73
28,76
27,74
19,65
19,65
24,70
24,69
21,62
24,70
24,77
25,73
20,66
25,70
22,69
17,69
20,75
17,66
16,65
22,69
25,70
21,64
23,64
24,63
23,67
23,66
25,67
23,66
18,61
24,67
25,70
22,66
26,69
26,66
17,70
21,66
23,67
24,63
17,58
28,65
24,62
23,57
19,59
25,66
20,62
27,63
24,63
24,64
25,68
18,68
26,72
23,68
17,61
24,66
24,65
24,64
17,58
23,66
25,67
17,61
22,68
23,69
24,69
24,70
17,79
19,74
18,68
24,73
25,72
28,77
23,75
21,72
28,75
21,65
22,69
22,64
24,69
26,67
25,64
26,63
20,62
25,65
24,62
24,69
25,68
20,66
17,64
25,76
25,80
26,77
18,70
24,72
25,70
23,72
20,69
20,68
16,68
28,79
24,80
22,81
25,85
23,78
23,81
17,76
26,80
25,79
19,73
25,80
24,75
28,71
24,75
25,71
21,67
19,67
18,67
23,73
24,70
25,73
19,67
24,71
26,74
24,73
18,68
20,66
26,76
25,75
24,77
25,78
22,76
20,67
24,72
26,72
19,66
24,72
25,72
27,81
24,79
25,75
19,68
19,67
25,77
24,73
25,75
25,82
25,81
25,76
25,77
24,78
24,77
23,82
26,77
22,74
21,70
25,72
24,73
26,72
25,76
23,74
26,74
27,74
27,72
22,71
25,74
21,67
28,75
27,71
27,71
23,69
27,73
29,70
26,68
22,66
28,72
29,76
27,78
29,75
23,72
27,76
21,69
28,74
28,79
27,71
27,75
22,70
28,79
27,74
28,78
29,83
27,76
30,75
28,73
28,73
21,70
26,71
23,74
27,79
28,79
25,75
20,70
26,81
27,82
24,81
27,70
23,71
22,69
22,76
26,74
28,73
23,71
27,75
24,79
24,78
23,75
26,72
25,68
25,66
24,69
24,65
25,66
22,65
24,68
26,67
20,57
24,66
24,71
19,63
21,69
16,63
24,68
23,72
24,79
23,75
22,72
23,68
25,69
18,73
23,73
20,67
18,73
22,70
24,72
19,65
23,67
23,64
23,64
20,64
23,60
22,59
23,58
22,59
23,59
19,55
18,54
18,59
16,75
14,79
23,78
25,76
23,74
21,68
19,68
24,72
16,69
21,74
23,74
22,75
23,71
21,73
24,76
23,76
23,77
21,73
23,73
23,73
20,73
24,86
20,75
22,78
25,77
26,86
19,73
25,76
21,77
26,76
19,72
21,72
27,76
25,74
27,70
25,69
25,73
26,76
25,72
18,64
23,70
22,77
23,75
24,75
24,79
24,81
23,81
21,79
26,79
23,75
17,74
20,71
23,82
24,71
20,69
24,75
25,80
22,80
22,82
15,72
24,80
21,82
23,84
17,68
25,76
23,74
24,72
25,74
17,69
25,72
23,71
25,72
24,66
22,71
23,72
24,72
24,74
23,73
21,72
26,75
25,78
19,75
20,79
24,75
24,72
23,69
26,71
25,72
25,72
25,62
20,67
24,77
24,75
16,70
18,67
22,73
19,73
25,83
23,85
27,82
23,81
,
26,101
22,116
25,107
24,100
22,93
26,92
25,91
17,80
24,75
23,83
26,82
25,79
18,68
20,78
18,72
24,79
23,74
23,76
16,72
18,75
25,73
23,71
21,69
17,68
27,72
22,70
19,66
23,70
23,68
20,67
24,70
23,68
23,65
21,64
22,70
22,68
15,68
24,68
23,73
23,72
18,67
21,64
21,70
25,75
23,73
25,81
25,91
24,84
18,80
24,81
23,76
20,75
20,65
27,68
26,62
18,60
25,65
24,64
25,64
22,62
18,64
23,62
16,64
20,65
25,66
19,64
25,71
26,69
26,68
24,79
24,78
20,72
27,72
24,70
27,69
22,67
25,75
24,69
25,71
31,67
23,72
20,67
25,74
24,72
22,66
19,68
26,71
27,75
28,74
22,71
22,73
27,74
21,75
25,77
26,75
28,79
28,78
21,79
29,77
27,75
29,76
30,73
24,69
28,72
23,63
30,68
20,64
26,71
26,71
28,75
26,76
25,75
25,74
20,67
19,65
18,60
24,70
20,67
18,68
23,72
24,72
23,75
17,67
15,64
22,71
23,71
23,69
20,70
23,66
23,65
24,69
23,70
23,71
24,71
25,71
19,65
22,75
26,79
17,68
21,72
22,75
24,72
24,70
22,68
22,65
19,64
23,65
23,66
26,62
27,66
18,60
24,66
21,64
14,55
22,56
24,62
19,66
18,66
19,68
24,69
22,70
20,63
22,68
23,67
21,67
16,60
21,67
23,68
24,67
24,67
23,67
17,60
21,71
17,66
22,67
30,66
25,63
24,65
23,66
24,61
23,62
16,55
18,58
23,62
24,63
25,64
24,66
25,65
26,64
23,63
18,66
25,65
25,65
26,56
22,61
19,54
24,64
26,64
24,61
19,60
17,62
24,70
24,68
20,63
25,67
23,66
24,66
24,64
17,62
20,69
24,69
24,73
23,70
17,61
16,64
24,71
23,75
21,74
26,70
23,64
23,69
23,70
18,62
23,66
21,59
23,68
23,70
23,66
23,70
23,69
24,67
24,71
23,70
22,67
24,67
23,68
24,67
19,66
23,70
19,64
25,72
22,70
18,68
18,60
24,65
19,63
25,69
25,66
20,63
23,72
24,71
25,78
22,71
23,77
24,73
25,74
25,74
18,75
24,76
21,70
18,71
22,78
23,74
21,72
22,72
21,71
19,69
26,78
20,74
24,73
24,73
23,75
25,73
24,68
25,65
23,68
18,62
16,57
22,59
23,60
24,61
24,63
25,70
23,75
23,81
19,80
22,85
24,89
17,80
24,85
23,83
24,79
25,80
19,70
24,76
23,77
22,70
21,67
25,68
19,61
25,57
24,65
24,67
23,65
17,59
24,63
17,65
21,63
22,61
22,62
23,62
16,58
24,66
25,65
20,61
23,63
23,70
23,67
20,61
26,70
26,67
21,65
25,68
25,63
20,59
27,64
19,63
24,70
23,69
25,69
23,75
23,79
19,70
27,75
20,65
19,71
24,68
25,72
26,69
23,65
22,72
23,76
22,71
23,73
21,70
19,64
25,73
26,74
26,75
26,74
25,75
25,79
26,78
24,80
24,78
26,79
23,81
18,80
25,81
17,69
21,74
25,79
19,72
25,76
22,75
25,73
25,72
26,71
27,71
27,67
25,68
21,66
28,69
24,61
26,71
27,71
19,65
27,72
28,71
20,60
26,65
22,63
26,67
26,69
25,67
22,62
24,69
26,68
24,69
23,65
25,68
26,70
18,65
23,74
26,69
24,66
17,63
25,68
24,66
25,61
20,57
26,64
27,63
25,64
24,58
27,62
24,62
27,61
26,61
24,60
17,52
24,59
26,60
25,60
25,60
19,50
23,53
26,56
24,56
24,57
20,56
25,56
26,58
18,50
26,62
21,64
27,65
27,67
24,65
25,66
25,71
22,69
26,71
24,66
25,66
26,71
24,67
21,67
20,60
20,62
16,62
20,61
22,65
23,64
25,63
23,68
24,81
24,83
25,81
25,79
24,75
21,72
26,74
23,70
23,72
24,68
25,71
18,63
26,69
26,63
24,67
24,67
27,68
18,57
18,60
25,65
26,72
20,68
21,70
23,67
23,66
23,64
21,68
24,68
19,63
25,66
23,65
22,71
22,71
24,70
15,63
23,67
25,66
26,69
24,67
23,70
24,71
24,73
24,78
18,69
24,72
21,73
24,76
26,69
17,65
25,74
24,72
24,71
24,73
24,75
24,80
18,71
26,79
25,79
20,77
25,80
23,73
24,76
23,71
16,67
25,72
19,69
25,76
23,76
24,74
19,73
24,73
24,74
24,72
24,70
23,75
25,74
20,76
24,75
24,72
24,69
18,69
24,72
23,70
22,69
23,70
18,69
22,68
25,69
17,60
23,68
24,70
18,65
23,68
24,70
20,70
22,69
23,70
24,67
25,69
21,69
18,68
26,74
20,68
23,69
24,70
22,72
24,70
17,58
21,64
24,64
22,65
24,64
25,65
25,63
25,65
24,65
29,70
27,69
26,70
22,66
19,73
26,74
26,72
29,68
27,66
27,67
25,70
26,66
28,69
27,67
26,66
27,68
21,58
29,64
28,67
28,61
23,62
23,65
27,67
25,61
28,67
27,66
25,63
27,64
27,63
27,64
19,57
24,63
20,58
24,61
18,56
24,61
25,56
25,64
26,62
25,67
21,65
19,67
22,60
26,67
20,62
27,68
28,68
27,61
27,66
21,62
18,61
26,65
26,66
26,71
23,63
29,69
26,65
19,61
20,62
26,63
25,62
27,69
20,59
21,65
25,66
26,68
21,64
24,69
24,70
19,69
19,59
22,60
21,68
23,68
20,67
19,68
18,61
22,64
24,67
23,61
23,64
19,60
24,72
24,68
19,70
25,69
18,66
21,64
27,71
24,71
24,71
19,64
25,70
25,71
24,70
19,63
19,67
24,72
19,62
25,73
20,69
24,69
24,72
25,74
24,78
22,76
19,71
22,74
25,77
23,75
17,67
20,64
24,65
23,67
21,61
17,60
25,66
25,65
18,58
25,70
26,70
24,68
25,68
21,71
25,71
24,71
25,72
21,66
20,72
25,72
26,73
24,68
21,65
20,65
23,64
18,58
25,67
27,63
22,66
23,67
18,67
24,71
23,67
24,68
22,71
25,72
17,65
18,65
23,74
25,70
25,69
23,68
25,68
18,63
27,68
27,70
26,67
26,67
25,68
23,67
17,64
23,68
21,70
24,65
18,66
24,71
23,71
25,70
16,64
24,72
24,75
27,77
20,67
22,67
25,76
25,75
25,74
25,72
,
24,72
24,90
26,85
29,83
25,87
20,79
23,80
24,79
17,72
22,78
22,68
20,69
25,68
23,63
23,62
23,65
24,61
18,54
24,64
23,60
23,59
19,54
25,68
24,67
23,67
24,68
22,63
21,67
23,63
19,58
23,66
24,69
24,67
19,64
25,67
23,63
24,61
24,63
18,57
18,51
23,57
25,57
20,56
23,59
20,51
26,57
23,58
21,61
24,60
21,54
20,55
21,54
26,64
27,68
25,70
18,64
28,70
20,64
25,68
26,66
27,67
24,66
25,65
27,66
24,60
25,64
22,59
25,65
22,58
26,61
23,61
20,57
25,64
20,59
18,54
24,63
14,60
24,66
24,63
22,60
19,66
25,66
21,61
25,64
24,64
22,61
25,64
18,60
24,65
18,58
23,67
26,66
25,72
25,67
24,67
23,66
25,69
20,63
19,60
16,60
23,71
19,69
20,66
24,72
25,76
20,77
24,76
23,76
24,63
23,75
19,69
24,76
22,76
26,72
25,69
18,71
25,72
22,63
26,65
24,65
23,66
24,71
19,65
26,74
19,66
24,72
24,71
23,71
24,69
24,67
26,71
26,72
24,72
21,73
26,71
25,72
26,70
24,70
25,69
25,69
25,70
26,70
20,64
24,66
19,68
25,67
19,66
24,65
25,68
23,69
23,71
23,73
23,67
22,74
23,72
23,73
23,73
20,65
25,73
25,68
27,72
24,71
25,70
22,63
26,67
24,66
24,68
26,65
25,68
24,66
19,70
25,69
22,69
26,65
26,64
20,61
25,68
18,63
20,64
23,71
25,67
24,65
25,74
27,74
26,68
25,70
27,64
20,57
20,53
27,60
24,62
26,65
21,68
19,72
25,66
20,61
19,61
25,65
25,66
22,64
23,65
24,68
24,69
19,58
26,62
26,65
25,64
24,65
22,60
26,61
26,60
26,62
26,61
22,56
26,62
25,61
28,63
22,59
28,62
24,63
25,63
25,65
26,67
19,60
25,69
24,69
27,71
23,73
20,61
24,69
24,65
23,62
26,64
19,58
24,62
18,58
23,65
25,60
27,62
25,66
26,63
17,65
17,70
17,65
25,71
20,63
24,70
25,70
26,69
24,62
23,65
26,63
25,64
26,59
24,63
23,54
19,58
25,67
22,64
23,62
24,65
21,56
17,58
25,63
24,61
23,66
23,69
18,64
25,68
25,67
24,63
25,63
20,60
24,65
23,64
24,67
25,68
24,69
20,64
23,59
20,66
25,62
20,58
24,65
20,57
22,58
20,60
24,65
23,62
24,68
25,69
23,62
26,68
23,69
24,68
23,70
24,69
26,61
24,68
24,66
24,65
24,67
26,69
26,70
25,65
20,64
21,68
24,68
25,66
21,59
23,66
24,69
25,66
24,64
17,57
24,62
24,64
36,62
21,56
19,55
18,59
22,66
25,66
24,63
23,66
24,66
18,66
26,60
17,64
28,64
23,64
24,65
19,59
19,65
16,60
16,60
21,66
22,68
23,63
23,62
20,63
14,61
24,62
24,62
21,62
24,71
23,74
25,74
22,68
21,67
14,68
18,70
22,76
24,71
25,73
17,70
25,73
23,76
25,77
25,78
24,81
22,71
22,74
24,72
25,70
25,73
25,73
18,67
26,69
26,73
21,69
19,73
23,77
21,67
26,71
19,72
23,73
20,61
22,59
23,65
17,67
22,70
23,74
15,67
26,74
20,70
19,70
19,72
18,74
23,75
27,75
22,67
19,71
26,72
22,65
23,72
23,75
21,69
26,75
25,71
20,78
19,80
23,79
24,76
25,75
22,69
27,76
36,97
37,117
32,143
30,167
30,194
31,218
32,248
35,277
37,301
41,315
41,314
47,308
52,298
49,276
49,256
48,234
44,216
37,193
40,186
37,173
35,162
31,155
28,143
27,146
24,137
27,136
22,134
25,129
18,113
19,114
23,117
21,111
25,110
24,104
24,104
19,97
21,97
25,101
26,107
27,112
22,101
18,97
25,97
26,93
23,95
27,96
24,97
25,93
22,90
24,90
20,87
23,81
26,86
22,80
21,79
25,82
25,79
17,69
22,75
17,71
25,77
23,75
25,75
21,73
24,77
19,73
24,81
23,77
23,75
23,76
24,77
23,70
25,72
20,65
23,77
24,71
25,76
24,78
20,80
26,78
25,72
25,74
20,72
24,72
18,72
26,69
22,70
24,71
26,73
25,69
22,70
23,64
17,60
25,62
23,62
26,62
27,64
25,62
23,61
21,59
24,60
20,56
26,60
26,58
21,50
27,60
24,61
20,54
26,61
23,65
25,63
24,73
26,75
21,67
18,64
19,68
18,71
25,74
24,72
18,60
26,68
26,70
25,68
18,61
24,59
25,63
25,68
19,62
28,68
28,70
29,66
28,67
21,60
27,65
27,71
28,69
29,71
28,69
28,70
26,69
20,65
28,70
32,71
25,66
28,67
22,75
26,72
24,70
26,71
22,67
21,67
26,75
24,70
27,73
22,66
21,64
20,63
24,63
26,64
28,70
30,72
31,71
36,70
31,68
31,64
33,67
33,69
30,67
39,65
40,64
43,67
46,69
49,68
50,70
52,68
56,68
57,69
57,67
57,66
57,61
62,68
59,65
61,65
62,60
60,65
51,67
51,73
52,65
57,72
47,74
48,73
52,73
48,73
47,73
37,70
41,73
40,72
40,70
33,71
31,71
25,77
27,75
29,77
28,78
19,74
25,78
26,76
22,77
27,75
24,67
25,77
25,79
19,73
27,75
22,67
19,68
24,75
23,76
24,72
25,72
19,67
21,67
24,73
26,72
19,64
25,69
26,69
25,68
26,62
24,60
26,63
26,64
25,62
26,62
20,63
24,61
24,60
26,59
22,71
24,70
19,77
26,85
26,83
23,83
24,78
25,76
19,75
23,73
26,72
26,71
24,69
26,67
24,65
24,62
24,60
26,60
22,59
26,57
23,57
20,48
20,51
26,55
22,57
27,53
24,58
25,68
25,73
25,65
26,69
27,71
26,68
26,69
27,70
27,68
26,68
27,73
27,74
19,69
18,70
26,70
26,68
24,65
25,64
26,60
20,65
23,65
19,62
25,69
18,61
21,60
25,69
25,68
25,67
26,69
22,64
21,62
23,65
27,65
26,64
25,64
27,64
25,63
24,69
27,67
24,69
26,75
22,73
25,77
18,72
26,72
23,68
25,66
22,58
25,64
23,62
24,68
24,71
19,70
21,67
23,73
18,65
26,70
26,71
25,74
25,70
26,70
25,68
23,68
24,67
25,69
22,63
25,70
24,67
,
34,108
27,121
34,112
27,99
28,83
30,99
27,91
31,91
31,92
22,91
27,86
29,83
29,86
29,79
27,76
20,69
23,78
29,81
29,76
30,72
28,68
31,77
32,78
30,79
29,74
27,74
28,75
27,78
28,74
29,67
28,71
26,68
20,70
27,75
28,69
27,72
23,69
26,74
21,70
22,71
24,70
21,60
25,65
24,69
26,71
20,62
23,72
29,70
28,71
28,66
30,70
28,73
23,69
23,70
28,74
27,75
27,78
27,77
19,73
27,78
26,75
26,74
26,76
24,74
28,78
25,74
26,68
28,70
26,69
29,68
26,66
28,71
28,69
27,73
31,75
28,77
33,75
36,72
31,63
35,69
37,68
38,68
39,72
37,73
37,72
37,70
36,68
35,67
32,68
32,66
35,66
28,64
32,66
28,68
23,63
22,66
28,69
27,68
27,68
26,74
22,67
26,77
30,82
26,76
26,78
31,87
29,82
31,80
26,83
25,77
28,84
28,77
27,82
32,82
32,80
31,93
33,92
31,89
32,87
37,84
30,78
33,78
41,76
42,84
45,86
43,82
45,78
46,79
45,82
44,84
45,82
37,76
41,80
44,80
43,81
45,79
44,79
47,76
45,71
48,66
46,73
46,73
45,71
38,66
42,70
43,72
43,68
37,65
48,69
40,60
43,64
43,66
47,75
46,79
46,73
46,71
36,65
37,65
43,71
41,71
42,70
38,66
42,67
35,65
34,66
35,76
36,75
37,76
35,73
35,72
33,68
31,70
34,72
31,67
28,68
32,69
33,72
32,73
33,76
29,73
31,72
27,67
33,71
31,71
32,63
32,67
34,67
27,66
25,65
32,69
33,67
33,64
26,59
31,69
33,67
30,62
31,61
33,62
30,62
25,57
33,59
33,68
27,61
38,64
27,56
32,57
28,61
26,55
32,54
26,52
35,57
31,60
33,64
28,58
32,61
26,57
26,59
33,74
28,67
34,71
33,73
35,74
34,73
27,74
36,73
33,73
34,69
30,68
33,70
36,70
32,65
33,67
33,67
36,65
34,63
32,62
31,61
33,60
31,59
32,56
33,55
31,57
27,54
27,60
27,60
22,52
28,66
27,67
29,69
27,68
28,66
28,69
27,68
29,63
32,69
28,66
22,60
31,61
31,70
30,68
30,68
28,69
30,68
32,66
29,63
25,58
30,63
29,58
28,59
28,61
21,53
27,63
28,63
28,54
21,59
20,58
20,65
26,66
28,66
20,58
19,58
25,64
26,63
26,64
18,61
24,60
20,59
28,66
28,66
27,64
27,66
30,67
30,71
28,67
21,60
24,63
28,66
23,63
31,65
30,68
28,69
29,69
27,70
25,70
26,74
22,65
27,72
27,69
24,68
24,68
27,70
19,71
27,75
27,72
25,65
27,74
21,69
24,72
19,60
18,63
24,73
19,73
22,67
25,70
23,69
24,74
24,75
23,76
20,64
24,72
22,72
24,74
23,80
19,75
28,79
19,71
26,81
26,81
26,79
27,75
24,74
26,71
27,79
19,69
28,70
28,73
28,71
27,68
26,68
28,75
23,67
23,69
25,75
17,67
23,65
28,70
26,71
27,70
25,72
25,75
27,69
20,63
25,69
23,71
25,76
23,77
24,80
25,77
24,75
26,68
24,76
25,80
24,80
25,78
26,74
25,74
23,71
21,72
24,73
24,66
24,69
24,72
19,67
24,71
26,64
26,69
25,71
20,62
30,71
27,67
25,68
23,59
27,68
24,65
24,68
25,65
23,66
25,66
26,65
26,64
24,58
23,66
24,67
18,61
23,66
22,65
24,65
25,65
23,63
22,63
27,67
23,68
24,67
20,67
25,68
23,69
19,64
21,65
24,73
25,74
25,73
19,66
25,70
25,65
23,68
24,67
24,66
22,67
24,64
28,65
28,66
24,60
28,64
26,64
22,62
18,60
28,70
25,68
25,64
23,63
27,64
25,63
25,64
23,64
22,61
25,64
22,67
24,67
25,64
23,64
26,67
23,62
25,65
18,58
26,63
17,55
24,58
24,65
27,63
20,65
25,63
26,66
22,61
25,65
20,62
25,65
20,59
21,58
23,65
19,59
19,58
27,65
19,59
20,60
20,60
26,63
25,60
28,60
25,63
21,58
25,57
26,64
26,64
26,65
20,64
23,57
26,64
24,66
28,61
25,62
23,58
25,59
24,62
24,61
26,61
19,54
23,57
21,56
20,55
24,61
20,55
22,59
24,60
24,60
24,61
22,62
19,53
19,54
19,57
21,60
23,66
18,57
24,67
23,73
24,74
26,72
21,66
24,68
23,68
24,62
24,71
25,71
21,65
24,69
26,68
22,69
18,62
23,67
19,62
23,71
23,70
20,66
21,61
21,64
26,70
23,69
28,66
26,69
25,66
30,70
32,66
23,61
26,62
31,69
24,74
30,72
28,68
24,62
31,65
24,59
31,68
30,69
29,69
27,66
25,67
24,60
27,67
26,62
27,65
25,64
23,54
30,58
30,62
33,63
28,60
34,57
34,62
34,64
35,66
36,67
34,69
32,67
34,61
32,65
33,69
25,65
29,62
32,62
24,56
26,61
29,64
29,66
28,65
24,62
27,65
28,70
23,61
24,72
23,64
25,72
23,73
25,72
22,71
24,74
23,78
22,77
23,77
22,75
23,83
25,82
19,74
25,76
22,72
23,75
22,78
16,75
21,78
19,77
17,68
21,75
23,73
20,67
17,67
24,74
23,68
22,73
21,71
23,69
22,67
18,65
15,62
24,72
20,66
15,64
22,71
24,65
23,66
15,62
24,71
16,64
21,70
23,68
18,65
18,64
18,65
23,69
17,59
23,67
18,63
22,69
25,69
24,67
18,63
24,71
18,73
19,78
18,84
25,95
20,95
24,110
23,112
24,116
18,108
24,118
23,122
26,126
21,120
24,122
25,122
